study_id,cell_id,block_id,model,family,stage,layout_id,within_block_order,form,physical_goal_sign,prompt_id,prompt,prompt_sha256,environment_seed,effective_policy_seed,action_cap,status,fixture_sha256,runtime_sha256,time_map_sha256
SGW-01,LAT-C03-N3-C-POS,LAT-C03-N3,N3,LAT,C,LAT-C03,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262925,2026092403,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-N3-D-POS,LAT-C03-N3,N3,LAT,C,LAT-C03,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262925,2026092403,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-N3-D-NEG,LAT-C03-N3,N3,LAT,C,LAT-C03,4,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262925,2026092403,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-N3-I-POS,LAT-C03-N3,N3,LAT,C,LAT-C03,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262925,2026092403,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-N3-C-NEG,LAT-C03-N3,N3,LAT,C,LAT-C03,6,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262925,2026092403,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-I-NEG,LAT-C03-D1,D1,LAT,C,LAT-C03,1,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-C-POS,LAT-C03-D1,D1,LAT,C,LAT-C03,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-D-POS,LAT-C03-D1,D1,LAT,C,LAT-C03,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-D-NEG,LAT-C03-D1,D1,LAT,C,LAT-C03,4,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-I-POS,LAT-C03-D1,D1,LAT,C,LAT-C03,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C03-D1-C-NEG,LAT-C03-D1,D1,LAT,C,LAT-C03,6,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262925,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-C-POS,LAT-C04-N3,N3,LAT,C,LAT-C04,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-D-POS,LAT-C04-N3,N3,LAT,C,LAT-C04,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-D-NEG,LAT-C04-N3,N3,LAT,C,LAT-C04,3,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-I-POS,LAT-C04-N3,N3,LAT,C,LAT-C04,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-C-NEG,LAT-C04-N3,N3,LAT,C,LAT-C04,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-N3-I-NEG,LAT-C04-N3,N3,LAT,C,LAT-C04,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262926,2026092404,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-C-POS,LAT-C04-D1,D1,LAT,C,LAT-C04,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-D-POS,LAT-C04-D1,D1,LAT,C,LAT-C04,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-D-NEG,LAT-C04-D1,D1,LAT,C,LAT-C04,3,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-I-POS,LAT-C04-D1,D1,LAT,C,LAT-C04,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-C-NEG,LAT-C04-D1,D1,LAT,C,LAT-C04,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C04-D1-I-NEG,LAT-C04-D1,D1,LAT,C,LAT-C04,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262926,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-D-POS,LAT-C05-N3,N3,LAT,C,LAT-C05,1,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-D-NEG,LAT-C05-N3,N3,LAT,C,LAT-C05,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-I-POS,LAT-C05-N3,N3,LAT,C,LAT-C05,3,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-C-NEG,LAT-C05-N3,N3,LAT,C,LAT-C05,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-I-NEG,LAT-C05-N3,N3,LAT,C,LAT-C05,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-N3-C-POS,LAT-C05-N3,N3,LAT,C,LAT-C05,6,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262927,2026092405,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-D-POS,LAT-C05-D1,D1,LAT,C,LAT-C05,1,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-D-NEG,LAT-C05-D1,D1,LAT,C,LAT-C05,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-I-POS,LAT-C05-D1,D1,LAT,C,LAT-C05,3,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-C-NEG,LAT-C05-D1,D1,LAT,C,LAT-C05,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-I-NEG,LAT-C05-D1,D1,LAT,C,LAT-C05,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C05-D1-C-POS,LAT-C05-D1,D1,LAT,C,LAT-C05,6,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262927,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-D-NEG,LAT-C06-N3,N3,LAT,C,LAT-C06,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-I-POS,LAT-C06-N3,N3,LAT,C,LAT-C06,2,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-C-NEG,LAT-C06-N3,N3,LAT,C,LAT-C06,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-I-NEG,LAT-C06-N3,N3,LAT,C,LAT-C06,4,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-C-POS,LAT-C06-N3,N3,LAT,C,LAT-C06,5,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-N3-D-POS,LAT-C06-N3,N3,LAT,C,LAT-C06,6,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262928,2026092406,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-D-NEG,LAT-C06-D1,D1,LAT,C,LAT-C06,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-I-POS,LAT-C06-D1,D1,LAT,C,LAT-C06,2,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-C-NEG,LAT-C06-D1,D1,LAT,C,LAT-C06,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-I-NEG,LAT-C06-D1,D1,LAT,C,LAT-C06,4,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-C-POS,LAT-C06-D1,D1,LAT,C,LAT-C06,5,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C06-D1-D-POS,LAT-C06-D1,D1,LAT,C,LAT-C06,6,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262928,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-I-NEG,LAT-C07-N3,N3,LAT,C,LAT-C07,1,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-D-NEG,LAT-C07-N3,N3,LAT,C,LAT-C07,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-C-POS,LAT-C07-N3,N3,LAT,C,LAT-C07,3,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-D-POS,LAT-C07-N3,N3,LAT,C,LAT-C07,4,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-C-NEG,LAT-C07-N3,N3,LAT,C,LAT-C07,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-N3-I-POS,LAT-C07-N3,N3,LAT,C,LAT-C07,6,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262929,2026092407,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-I-NEG,LAT-C07-D1,D1,LAT,C,LAT-C07,1,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-D-NEG,LAT-C07-D1,D1,LAT,C,LAT-C07,2,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-C-POS,LAT-C07-D1,D1,LAT,C,LAT-C07,3,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-D-POS,LAT-C07-D1,D1,LAT,C,LAT-C07,4,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-C-NEG,LAT-C07-D1,D1,LAT,C,LAT-C07,5,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C07-D1-I-POS,LAT-C07-D1,D1,LAT,C,LAT-C07,6,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262929,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-D-NEG,LAT-C08-N3,N3,LAT,C,LAT-C08,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-C-POS,LAT-C08-N3,N3,LAT,C,LAT-C08,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-D-POS,LAT-C08-N3,N3,LAT,C,LAT-C08,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-C-NEG,LAT-C08-N3,N3,LAT,C,LAT-C08,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-I-POS,LAT-C08-N3,N3,LAT,C,LAT-C08,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-N3-I-NEG,LAT-C08-N3,N3,LAT,C,LAT-C08,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262930,2026092408,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-D-NEG,LAT-C08-D1,D1,LAT,C,LAT-C08,1,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-C-POS,LAT-C08-D1,D1,LAT,C,LAT-C08,2,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-D-POS,LAT-C08-D1,D1,LAT,C,LAT-C08,3,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-C-NEG,LAT-C08-D1,D1,LAT,C,LAT-C08,4,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-I-POS,LAT-C08-D1,D1,LAT,C,LAT-C08,5,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C08-D1-I-NEG,LAT-C08-D1,D1,LAT,C,LAT-C08,6,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262930,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-C-POS,LAT-C09-N3,N3,LAT,C,LAT-C09,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-D-POS,LAT-C09-N3,N3,LAT,C,LAT-C09,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-C-NEG,LAT-C09-N3,N3,LAT,C,LAT-C09,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-I-POS,LAT-C09-N3,N3,LAT,C,LAT-C09,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-I-NEG,LAT-C09-N3,N3,LAT,C,LAT-C09,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-N3-D-NEG,LAT-C09-N3,N3,LAT,C,LAT-C09,6,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262931,2026092409,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-C-POS,LAT-C09-D1,D1,LAT,C,LAT-C09,1,C,1,LAT-C-POS,Place the Rubik's cube so that the Rubik's cube is to the left of the bowl.,0627baa29ac138ba59a7f8a9e19b78a31258b525c26545131047e39619e3215c,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-D-POS,LAT-C09-D1,D1,LAT,C,LAT-C09,2,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-C-NEG,LAT-C09-D1,D1,LAT,C,LAT-C09,3,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-I-POS,LAT-C09-D1,D1,LAT,C,LAT-C09,4,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-I-NEG,LAT-C09-D1,D1,LAT,C,LAT-C09,5,I,-1,LAT-I-NEG,Place the Rubik's cube so that the bowl is to the left of the Rubik's cube.,3c36eb09d55cf3875d3d5e49abd4571bdedddb069b328fcb62abd08fc6a515b0,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C09-D1-D-NEG,LAT-C09-D1,D1,LAT,C,LAT-C09,6,D,-1,LAT-D-NEG,Put the Rubik's cube to the right of the bowl.,61d9185096c89b210dc3e920914c889cf2292bed07f1265521658c5a5988e7f4,20262931,1140,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C10-N3-D-POS,LAT-C10-N3,N3,LAT,C,LAT-C10,1,D,1,LAT-D-POS,Put the Rubik's cube to the left of the bowl.,7a9010154f1b73764e6fec767eff0563dfe95807babb6369e7cd6de60ec7aa92,20262932,2026092410,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C10-N3-C-NEG,LAT-C10-N3,N3,LAT,C,LAT-C10,2,C,-1,LAT-C-NEG,Place the Rubik's cube so that the Rubik's cube is to the right of the bowl.,7b8582cd1340a540266f361902a3790fdd972ad704cfc3140ec6948f33b8f301,20262932,2026092410,450,PLANNED_NOT_RELEASED,,,
SGW-01,LAT-C10-N3-I-POS,LAT-C10-N3,N3,LAT,C,LAT-C10,3,I,1,LAT-I-POS,Place the Rubik's cube so that the bowl is to the right of the Rubik's cube.,6ed00a80ed714a034daa682371ddf42c2e576e40ccc4345fa73053833b4e2d39,20262932,2026092410,450,PLANNED_NOT_RELEASED,,,
